group_reg,log10_group_reg,group,var_name,group_size,l2_norm_raw,l2_norm_normed,auc,acc,nnz
0.0003511191734215131,-3.4545454545454546,1,IRSEX,2,0.45217870064880294,0.3197386255368905,0.7347987932596532,0.7290989887194952,58
0.0003511191734215131,-3.4545454545454546,2,NEWRACE2,7,0.8128479127045442,0.3072276329620234,0.7347987932596532,0.7290989887194952,58
0.0003511191734215131,-3.4545454545454546,3,IRMARIT,4,0.18231353340586623,0.09115676670293311,0.7347987932596532,0.7290989887194952,58
0.0003511191734215131,-3.4545454545454546,4,IREDUHIGHST2,11,0.4498054582294794,0.13562144850918745,0.7347987932596532,0.7290989887194952,58
0.0003511191734215131,-3.4545454545454546,5,IRWRKSTAT18,4,0.20163260731350216,0.10081630365675108,0.7347987932596532,0.7290989887194952,58
0.0003511191734215131,-3.4545454545454546,6,IRINSUR4,2,0.41890004347603305,0.29620706138124253,0.7347987932596532,0.7290989887194952,58
0.0003511191734215131,-3.4545454545454546,7,INCOME,4,0.044154452973452094,0.022077226486726047,0.7347987932596532,0.7290989887194952,58
0.0003511191734215131,-3.4545454545454546,8,IRPYUD5ALC,2,0.1545386322496554,0.1092753148190254,0.7347987932596532,0.7290989887194952,58
0.0003511191734215131,-3.4545454545454546,9,IRPYUD5MRJ,2,0.1905058605786887,0.13470798587096974,0.7347987932596532,0.7290989887194952,58
0.0003511191734215131,-3.4545454545454546,10,ILLYR,2,0.33607058287946295,0.2376377881113839,0.7347987932596532,0.7290989887194952,58
0.0003511191734215131,-3.4545454545454546,11,IRAMDEYR,2,1.2049822907716934,0.8520511490143645,0.7347987932596532,0.7290989887194952,58
0.0003511191734215131,-3.4545454545454546,12,RSKCIGPKD,4,0.04415862887227509,0.022079314436137545,0.7347987932596532,0.7290989887194952,58
0.0003511191734215131,-3.4545454545454546,13,RSKMRJWK,4,0.3254574135897597,0.16272870679487986,0.7347987932596532,0.7290989887194952,58
0.0003511191734215131,-3.4545454545454546,14,IRALCFY,1,0.07219322697627917,0.07219322697627917,0.7347987932596532,0.7290989887194952,58
0.0003511191734215131,-3.4545454545454546,15,IRMJFY,1,0.04938757020919084,0.04938757020919084,0.7347987932596532,0.7290989887194952,58
0.0003511191734215131,-3.4545454545454546,16,KSSLR6YR,1,0.04745681744985237,0.04745681744985237,0.7347987932596532,0.7290989887194952,58
0.0008111308307896872,-3.090909090909091,0,CATAG6,5,0.32958490903067483,0.14739485219013465,0.7335324815664163,0.7281994090221985,58
0.0008111308307896872,-3.090909090909091,1,IRSEX,2,0.4506709165704059,0.3186724611904908,0.7335324815664163,0.7281994090221985,58
0.0008111308307896872,-3.090909090909091,2,NEWRACE2,7,0.7195806104561704,0.2719759062187245,0.7335324815664163,0.7281994090221985,58
0.0008111308307896872,-3.090909090909091,3,IRMARIT,4,0.13810320036860343,0.06905160018430172,0.7335324815664163,0.7281994090221985,58
0.0008111308307896872,-3.090909090909091,4,IREDUHIGHST2,11,0.3508078179603758,0.10577253688162425,0.7335324815664163,0.7281994090221985,58
0.0008111308307896872,-3.090909090909091,5,IRWRKSTAT18,4,0.15769277939761223,0.07884638969880611,0.7335324815664163,0.7281994090221985,58
0.0008111308307896872,-3.090909090909091,6,IRINSUR4,2,0.39097299473257374,0.2764596558362152,0.7335324815664163,0.7281994090221985,58
0.0008111308307896872,-3.090909090909091,7,INCOME,4,0.011991446846945189,0.005995723423472594,0.7335324815664163,0.7281994090221985,58
0.0008111308307896872,-3.090909090909091,8,IRPYUD5ALC,2,0.13100513039300818,0.09263461607112396,0.7335324815664163,0.7281994090221985,58
0.0008111308307896872,-3.090909090909091,9,IRPYUD5MRJ,2,0.13701425862950303,0.09688371139616903,0.7335324815664163,0.7281994090221985,58
0.0008111308307896872,-3.090909090909091,10,ILLYR,2,0.3310124455548053,0.23406114490894567,0.7335324815664163,0.7281994090221985,58
0.0008111308307896872,-3.090909090909091,11,IRAMDEYR,2,1.1894090007871911,0.8410391700609384,0.7335324815664163,0.7281994090221985,58
0.0008111308307896872,-3.090909090909091,12,RSKCIGPKD,4,0.011960007503572503,0.0059800037517862515,0.7335324815664163,0.7281994090221985,58
0.0008111308307896872,-3.090909090909091,13,RSKMRJWK,4,0.29724199342692,0.14862099671346,0.7335324815664163,0.7281994090221985,58
0.0008111308307896872,-3.090909090909091,14,IRALCFY,1,0.05894787012384099,0.05894787012384099,0.7335324815664163,0.7281994090221985,58
0.0008111308307896872,-3.090909090909091,15,IRMJFY,1,0.02427762599288162,0.02427762599288162,0.7335324815664163,0.7281994090221985,58
0.0008111308307896872,-3.090909090909091,16,KSSLR6YR,1,0.04655257632226038,0.04655257632226038,0.7335324815664163,0.7281994090221985,58
0.001873817422860385,-2.727272727272727,0,CATAG6,5,0.18107134270092234,0.08097756621128455,0.7293803879906186,0.7223271964876908,49
0.001873817422860385,-2.727272727272727,1,IRSEX,2,0.44250399605543483,0.31289757631294324,0.7293803879906186,0.7223271964876908,49
0.001873817422860385,-2.727272727272727,2,NEWRACE2,7,0.5817010947238445,0.21986234771618843,0.7293803879906186,0.7223271964876908,49
0.001873817422860385,-2.727272727272727,3,IRMARIT,4,0.050497178130095285,0.025248589065047643,0.7293803879906186,0.7223271964876908,49
0.001873817422860385,-2.727272727272727,4,IREDUHIGHST2,11,0.21759468069004922,0.06560726474782588,0.7293803879906186,0.7223271964876908,49
0.001873817422860385,-2.727272727272727,5,IRWRKSTAT18,4,0.06734752041125577,0.03367376020562789,0.7293803879906186,0.7223271964876908,49
0.001873817422860385,-2.727272727272727,6,IRINSUR4,2,0.3293408654703274,0.232879159295915,0.7293803879906186,0.7223271964876908,49
0.001873817422860385,-2.727272727272727,7,INCOME,4,0.0,0.0,0.7293803879906186,0.7223271964876908,49
0.001873817422860385,-2.727272727272727,8,IRPYUD5ALC,2,0.0780651012065922,0.05520036243719548,0.7293803879906186,0.7223271964876908,49
0.001873817422860385,-2.727272727272727,9,IRPYUD5MRJ,2,0.05581256497423165,0.039465443168693985,0.7293803879906186,0.7223271964876908,49
0.001873817422860385,-2.727272727272727,10,ILLYR,2,0.33198782711563163,0.23475084382485029,0.7293803879906186,0.7223271964876908,49
0.001873817422860385,-2.727272727272727,11,IRAMDEYR,2,1.1529802583659932,0.8152801592648113,0.7293803879906186,0.7223271964876908,49
0.001873817422860385,-2.727272727272727,12,RSKCIGPKD,4,0.0,0.0,0.7293803879906186,0.7223271964876908,49
0.001873817422860385,-2.727272727272727,13,RSKMRJWK,4,0.24932367130264385,0.12466183565132193,0.7293803879906186,0.7223271964876908,49
0.001873817422860385,-2.727272727272727,14,IRALCFY,1,0.029121676426973556,0.029121676426973556,0.7293803879906186,0.7223271964876908,49
0.001873817422860385,-2.727272727272727,15,IRMJFY,1,0.0,0.0,0.7293803879906186,0.7223271964876908,49
0.001873817422860385,-2.727272727272727,16,KSSLR6YR,1,0.045270288188287294,0.045270288188287294,0.7293803879906186,0.7223271964876908,49
0.004328761281083062,-2.3636363636363633,0,CATAG6,5,0.0,0.0,0.7177512733691012,0.7031637301483695,31
0.004328761281083062,-2.3636363636363633,1,IRSEX,2,0.40654096642177295,0.2874678741869682,0.7177512733691012,0.7031637301483695,31
0.004328761281083062,-2.3636363636363633,2,NEWRACE2,7,0.4177748076064104,0.15790403499348818,0.7177512733691012,0.7031637301483695,31
0.004328761281083062,-2.3636363636363633,3,IRMARIT,4,0.0,0.0,0.7177512733691012,0.7031637301483695,31
0.004328761281083062,-2.3636363636363633,4,IREDUHIGHST2,11,0.03674019083988177,0.011077584340176387,0.7177512733691012,0.7031637301483695,31
0.004328761281083062,-2.3636363636363633,5,IRWRKSTAT18,4,0.0,0.0,0.7177512733691012,0.7031637301483695,31
0.004328761281083062,-2.3636363636363633,6,IRINSUR4,2,0.2147739625383985,0.1518681253332071,0.7177512733691012,0.7031637301483695,31
0.004328761281083062,-2.3636363636363633,7,INCOME,4,0.0,0.0,0.7177512733691012,0.7031637301483695,31
0.004328761281083062,-2.3636363636363633,8,IRPYUD5ALC,2,0.0,0.0,0.7177512733691012,0.7031637301483695,31
0.004328761281083062,-2.3636363636363633,9,IRPYUD5MRJ,2,0.0,0.0,0.7177512733691012,0.7031637301483695,31
0.004328761281083062,-2.3636363636363633,10,ILLYR,2,0.33318934406266415,0.23560044460580754,0.7177512733691012,0.7031637301483695,31
0.004328761281083062,-2.3636363636363633,11,IRAMDEYR,2,1.0639831267431161,0.7523496839881232,0.7177512733691012,0.7031637301483695,31
0.004328761281083062,-2.3636363636363633,12,RSKCIGPKD,4,0.0,0.0,0.7177512733691012,0.7031637301483695,31
0.004328761281083062,-2.3636363636363633,13,RSKMRJWK,4,0.15168821554526093,0.07584410777263047,0.7177512733691012,0.7031637301483695,31
0.004328761281083062,-2.3636363636363633,14,IRALCFY,1,0.0,0.0,0.7177512733691012,0.7031637301483695,31
0.004328761281083062,-2.3636363636363633,15,IRMJFY,1,0.0,0.0,0.7177512733691012,0.7031637301483695,31
0.004328761281083062,-2.3636363636363633,16,KSSLR6YR,1,0.03857216566530596,0.03857216566530596,0.7177512733691012,0.7031637301483695,31
0.01,-2.0,0,CATAG6,5,0.0,0.0,0.6990169888059824,0.7699395018403602,14
0.01,-2.0,1,IRSEX,2,0.3071647022609142,0.21719824390983924,0.6990169888059824,0.7699395018403602,14
0.01,-2.0,2,NEWRACE2,7,0.1432093742448153,0.054128055666422814,0.6990169888059824,0.7699395018403602,14
0.01,-2.0,3,IRMARIT,4,0.0,0.0,0.6990169888059824,0.7699395018403602,14
0.01,-2.0,4,IREDUHIGHST2,11,0.0,0.0,0.6990169888059824,0.7699395018403602,14
0.01,-2.0,5,IRWRKSTAT18,4,0.0,0.0,0.6990169888059824,0.7699395018403602,14
0.01,-2.0,6,IRINSUR4,2,0.0,0.0,0.6990169888059824,0.7699395018403602,14
0.01,-2.0,7,INCOME,4,0.0,0.0,0.6990169888059824,0.7699395018403602,14
0.01,-2.0,8,IRPYUD5ALC,2,0.0,0.0,0.6990169888059824,0.7699395018403602,14
0.01,-2.0,9,IRPYUD5MRJ,2,0.0,0.0,0.6990169888059824,0.7699395018403602,14
0.01,-2.0,10,ILLYR,2,0.2558931907351976,0.18094381042832083,0.6990169888059824,0.7699395018403602,14
0.01,-2.0,11,IRAMDEYR,2,0.8635590800941738,0.6106284814898072,0.6990169888059824,0.7699395018403602,14
0.01,-2.0,12,RSKCIGPKD,4,0.0,0.0,0.6990169888059824,0.7699395018403602,14
0.01,-2.0,13,RSKMRJWK,4,0.0,0.0,0.6990169888059824,0.7699395018403602,14
0.01,-2.0,14,IRALCFY,1,0.0,0.0,0.6990169888059824,0.7699395018403602,14
0.01,-2.0,15,IRMJFY,1,0.0,0.0,0.6990169888059824,0.7699395018403602,14
