group_reg,log10_group_reg,group,var_name,group_size,l2_norm_raw,l2_norm_normed,auc,acc,nnz
0.0003511191734215131,-3.4545454545454546,9,IRPYUD5MRJ,2,0.40194391463306756,0.2842172676937088,0.777957348320684,0.778521965245829,58
0.0003511191734215131,-3.4545454545454546,10,ILLYR,2,0.5250776381018316,0.371285958551221,0.777957348320684,0.778521965245829,58
0.0003511191734215131,-3.4545454545454546,11,IRAMDEYR,2,0.6646101781944848,0.46995036384691985,0.777957348320684,0.778521965245829,58
0.0003511191734215131,-3.4545454545454546,12,RSKCIGPKD,4,0.207029386163041,0.1035146930815205,0.777957348320684,0.778521965245829,58
0.0003511191734215131,-3.4545454545454546,13,RSKMRJWK,4,0.13191427035648545,0.06595713517824273,0.777957348320684,0.778521965245829,58
0.0003511191734215131,-3.4545454545454546,14,IRALCFY,1,0.15896130120908752,0.15896130120908752,0.777957348320684,0.778521965245829,58
0.0003511191734215131,-3.4545454545454546,15,IRMJFY,1,0.06886978865669707,0.06886978865669707,0.777957348320684,0.778521965245829,58
0.0003511191734215131,-3.4545454545454546,16,KSSLR6YR,1,0.09185733090943715,0.09185733090943715,0.777957348320684,0.778521965245829,58
0.0008111308307896872,-3.090909090909091,0,CATAG6,5,0.7771139905219486,0.34753594181464087,0.7759086594246117,0.7793667953729525,58
0.0008111308307896872,-3.090909090909091,1,IRSEX,2,0.07261625121061778,0.05134744365537367,0.7759086594246117,0.7793667953729525,58
0.0008111308307896872,-3.090909090909091,2,NEWRACE2,7,0.13639042714968994,0.05155073592113595,0.7759086594246117,0.7793667953729525,58
0.0008111308307896872,-3.090909090909091,3,IRMARIT,4,0.2909909146173224,0.1454954573086612,0.7759086594246117,0.7793667953729525,58
0.0008111308307896872,-3.090909090909091,4,IREDUHIGHST2,11,0.6540884133743986,0.197215076989251,0.7759086594246117,0.7793667953729525,58
0.0008111308307896872,-3.090909090909091,5,IRWRKSTAT18,4,0.16996129636713028,0.08498064818356514,0.7759086594246117,0.7793667953729525,58
0.0008111308307896872,-3.090909090909091,6,IRINSUR4,2,0.18233270972935,0.12892869548174177,0.7759086594246117,0.7793667953729525,58
0.0008111308307896872,-3.090909090909091,7,INCOME,4,0.4646854702816763,0.23234273514083814,0.7759086594246117,0.7793667953729525,58
0.0008111308307896872,-3.090909090909091,8,IRPYUD5ALC,2,0.722830312066911,0.511118215309701,0.7759086594246117,0.7793667953729525,58
0.0008111308307896872,-3.090909090909091,9,IRPYUD5MRJ,2,0.35787284518317536,0.25305431563154673,0.7759086594246117,0.7793667953729525,58
0.0008111308307896872,-3.090909090909091,10,ILLYR,2,0.5183001660972785,0.3664935621374995,0.7759086594246117,0.7793667953729525,58
0.0008111308307896872,-3.090909090909091,11,IRAMDEYR,2,0.6456264535181742,0.45652684339612226,0.7759086594246117,0.7793667953729525,58
0.0008111308307896872,-3.090909090909091,12,RSKCIGPKD,4,0.1835039490149873,0.09175197450749364,0.7759086594246117,0.7793667953729525,58
0.0008111308307896872,-3.090909090909091,13,RSKMRJWK,4,0.11591143937583799,0.057955719687918995,0.7759086594246117,0.7793667953729525,58
0.0008111308307896872,-3.090909090909091,14,IRALCFY,1,0.14831562490550204,0.14831562490550204,0.7759086594246117,0.7793667953729525,58
0.0008111308307896872,-3.090909090909091,15,IRMJFY,1,0.04074844652170985,0.04074844652170985,0.7759086594246117,0.7793667953729525,58
0.0008111308307896872,-3.090909090909091,16,KSSLR6YR,1,0.09345170691734628,0.09345170691734628,0.7759086594246117,0.7793667953729525,58
0.001873817422860385,-2.727272727272727,0,CATAG6,5,0.6406984474781142,0.2865290563279284,0.7690025871840349,0.784803467625138,57
0.001873817422860385,-2.727272727272727,1,IRSEX,2,0.04621189577780225,0.03267674487596995,0.7690025871840349,0.784803467625138,57
0.001873817422860385,-2.727272727272727,2,NEWRACE2,7,0.008515699713231259,0.00321863195441628,0.7690025871840349,0.784803467625138,57
0.001873817422860385,-2.727272727272727,3,IRMARIT,4,0.23568136915596136,0.11784068457798068,0.7690025871840349,0.784803467625138,57
0.001873817422860385,-2.727272727272727,4,IREDUHIGHST2,11,0.389119149065135,0.11732383783558409,0.7690025871840349,0.784803467625138,57
0.001873817422860385,-2.727272727272727,5,IRWRKSTAT18,4,0.12076406783777417,0.060382033918887086,0.7690025871840349,0.784803467625138,57
0.001873817422860385,-2.727272727272727,6,IRINSUR4,2,0.09948839325240558,0.07034891751812994,0.7690025871840349,0.784803467625138,57
